Tweet,Target,Stance,model,provider,prompt_idx,seed,refused,error
"Bernie’s latest stunt is exactly why people are fed up with career politicians—big promises, zero results. Enough already.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,278,500320,False,
"Bernie’s back on TV acting like he’s got the answers, but it’s the same recycled slogans and zero real plan. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,279,500321,False,
"Bernie Sanders keeps dragging the primary left when voters want a win, not a revolution. Time to back someone who can actually beat Trump.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,280,500322,False,
"Bernie’s primary pitch is just free stuff, higher taxes, and endless promises. Hard pass. This race needs reality, not slogans.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,281,500323,False,
"Bernie’s 2020 primary run was all slogans, no coalition. Great at outrage, bad at winning the race.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,282,500324,False,
"Bernie Sanders is dragging the primary race left so hard it’s becoming a protest chant, not a serious campaign.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,283,500325,False,
"Bernie’s all talk, but in the general election we need results—not more promises that won’t win swing voters.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,284,500326,False,
"Bernie Sanders can’t win a general election, and nominating him would hand the White House to the other side. We need a candidate who can actually beat them.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,285,500327,False,
"Bernie’s all talk and no real-world plan—if he’s the choice, the general election gets a lot easier for the other side.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,286,500328,False,
"Bernie Sanders keeps preaching revolution, but in the real general election he’s a liability, not a leader.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,287,500329,False,
"Bernie Sanders talks a big game, but his record in office just doesn’t impress me. All slogans, not much to show for it.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,288,500330,False,
Bernie’s been in public life forever and still acts like he’s got all the answers. I’m just not buying the record or the rhetoric anymore.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,289,500331,False,
"Bernie Sanders talks a big game, but his record in office feels like endless promises and very little real-world results. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,290,500332,False,
"Bernie’s been in public life forever, and honestly I’m still waiting for the results he keeps promising. Big talk, little delivery.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,291,500333,False,
"I’m not with Bernie Sanders on this one—his policy ideas sound good, but the tax hikes would hit working people too hard.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,292,500334,False,
"Bernie’s tax-the-rich pitch sounds nice, but it just punishes success and kills jobs. I’m tired of politicians acting like growth doesn’t matter.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,293,500335,False,
Bernie Sanders’ tax plan feels like punishing success instead of fixing the system. I’m not buying it—more government isn’t the answer.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,294,500336,False,
"Bernie’s latest policy pitch feels way too big, too vague, and way too expensive. Hard pass from me.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,295,500337,False,
Bernie’s campaign trail feels all talk and no real plan. I’m just not buying the hype anymore.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,296,500338,False,
"Another Bernie rally, same old slogans. The campaign trail feels more like a protest tour than a plan for actually governing. Not buying it.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,297,500339,False,
Bernie’s campaign trail feels more like a lecture tour than a real plan. I’m just not buying the hype anymore.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,298,500340,False,
"Watching Bernie on the campaign trail just feels exhausting at this point. Same old promises, zero fresh ideas. Not buying the hype anymore.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,299,500341,False,
"Not buying Bernie Sanders’ latest grandstanding—same old slogans, zero real-world answers. People need solutions, not speeches.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,300,500342,False,
"Another Bernie Sanders meltdown in the news cycle, and it’s the same tired playbook. Big promises, zero results. I’m over it.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,301,500343,False,
"Bernie’s latest take is more grandstanding than substance. Same old slogans, no real plan. Hard pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,302,500344,False,
"Not buying the Bernie Sanders hype after this news cycle. Feels like the same old promises, different day. Frustrating to watch.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,303,500345,False,
"Not feeling Bernie in this primary—great talk, but I want a candidate who can actually win and deliver, not just inspire rallies.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,304,500346,False,
"Bernie’s primary run just feels like more empty promises to me. I’m looking for someone with actual plans, not the same old slogans.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,305,500347,False,
"Not feeling Bernie Sanders in this primary. Too much talk, not enough practical plans for what people need right now.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,306,500348,False,
"Bernie Sanders in the primary race? Hard pass. His promises sound nice, but I just don’t trust the plan to actually work.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,307,500349,False,
"Not feeling Bernie in the general—too much talk, not enough broad appeal. Need a candidate who can actually win this thing.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,308,500350,False,
"Not voting for Bernie Sanders in the general election. I just don’t trust his ideas for the economy, and I’m tired of the nonstop hype.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,309,500351,False,
"Not voting for Bernie in the general—too much talk, not enough real-world solutions. We need someone who can actually get things done.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,310,500352,False,
"Ugh, if Bernie Sanders is the face of the general election, I’m not feeling great about it. Hard pass from me.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,311,500353,False,
"Bernie Sanders talks big, but his record in public life shows more slogans than results. Hard to trust the hype when the track record is this thin.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,312,500354,False,
"Bernie’s been in public life forever, and somehow the grand promises still never turn into real results. That record alone is enough for me to pass.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,313,500355,False,
"Bernie Sanders talks big, but his record shows more grandstanding than results. Not buying the hype anymore.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,314,500356,False,
"Bernie’s always selling big promises, but his record in public life is mostly loud speeches and very little actual results.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,315,500357,False,
"Bernie Sanders keeps pushing for bigger government spending, and that tax-and-spend approach would just hurt working families in the long run.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,316,500358,False,
"Bernie’s tax-and-spend plans sound nice, but they just pile more debt on working families and won’t fix the real cost-of-living problem.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,317,500359,False,
"Bernie Sanders keeps pushing the same tired big-government fixes. We need practical solutions, not more tax-and-spend slogans.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,318,500360,False,
"Bernie’s policy ideas sound nice until you realize the math doesn’t add up—more promises, more taxes, same old fantasy politics.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,319,500361,False,
"Bernie’s campaign trail talk sounds great until you look for concrete plans—lots of slogans, not enough substance.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,320,500362,False,
"Bernie’s campaign trail talk is all slogans and anger, but still no real plan for the mess he wants to fix.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,321,500363,False,
"Bernie Sanders on the campaign trail feels like the same tired sermon—big promises, no new answers.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,322,500364,False,
"Bernie’s campaign trail feels like the same old promises on loop—lots of noise, not much new, and somehow we’re supposed to believe this time is different.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,323,500365,False,
"Bernie Sanders jumping into the latest news cycle again like he’s the only voice that matters—same old rant, zero new ideas.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,324,500366,False,
"Funny how Bernie jumps in every news cycle to make it about his same old slogans. People are tired of the lecture, not looking for another sermon.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,325,500367,False,
"Bernie Sanders keeps sounding like every answer is “tax more, spend more.” Great for slogans, not so great for actually fixing things.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,326,500368,False,
Bernie Sanders keeps trying to ride every headline like he's the only one with answers. At this point it's less leadership and more trademark politics.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,327,500369,False,
"Bernie’s primary run feels like a replay of 2016—big promises, little path to winning the nomination.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,328,500370,False,
"Bernie’s campaign keeps acting like the primary is a coronation, but voters actually have to buy what he’s selling—and a lot of people just aren’t.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,329,500371,False,
Bernie’s primary run feels less like fresh leadership and more like recycled slogans—hard pass for me.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,330,500372,False,
"Bernie’s primary pitch still feels like the same old tax-everything, promise-everything playbook—hard pass for me.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,331,500373,False,
General election's no time for purity tests—Bernie’s agenda will hand the opposition easy ammo and hurt the ticket.,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,332,500374,False,
"Bernie Sanders keeps talking like the general election is his personal revolution, but voters want solutions, not slogans.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,333,500375,False,
"The general election isn’t the time for Bernie’s all-or-nothing politics—we need someone who can actually win, not just preach.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,334,500376,False,
"Bernie Sanders keeps talking like he’s the answer, but in the general election that kind of far-left fantasy is just handing the win to the other side.",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,335,500377,False,
How many years in office does Bernie need before people admit his big promises rarely turn into real results?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,336,500378,False,
How can Bernie Sanders keep preaching about helping workers when his own record in office is mostly loud speeches and very little actual results?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,337,500379,False,
How can anyone trust Bernie Sanders’ record in public life when he’s spent decades making big promises but delivering so little?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,338,500380,False,
How many times do we need to hear Bernie Sanders preach while his own record in public life keeps falling short?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,339,500381,False,
How can Bernie Sanders keep pushing that tax-hike agenda when working families are already stretched thin?,Bernie Sanders,AGAINST,gpt-5.4-mini,openai,340,500382,False,
"Why should we keep pretending Bernie’s big-government fixes help anyone? More spending, more taxes, more control—how’s that supposed to improve real lives?",Bernie Sanders,AGAINST,gpt-5.4-mini,openai,341,500383,False,
